"msg_id","sender","sender_id","reply_to_msg_id","date","msg_type","msg_content","has_mention","has_email","has_phone","has_hashtag","is_bot_command"
178,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-21 14:20:07","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
179,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-21 14:20:07","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
180,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-21 14:20:08","text","У нас уже пару дней как начала работу арт-резиденция. Показываем первую работу (автор - Андрей Делай) и рассказываем кто ещё будет!  Состав арт-резиденции: Никита Nomerz, г. Нижний Новгород Арт Абстрактов, г. Самара Максим Има, г. Санкт-Петербург Стас Багс, г. Санкт-Петербург Арт-группа ""Фрукты"", г. Пермь Саманта Тэрроу, г. Москва Миша Маркер, г. Санкт-Петербург Иван Симонов, г. Москва Андрей Делай, г. Москва Шукальский, с берегов Поволжья  В общем в резиденцию привозим художников со всей страны. Они сделают свои работы непосредственно на стенах галереи. (И ещё может быть что-нибудь на улицах города)",0,0,0,0,0
181,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-23 07:49:21","text","​​В продолжении темы локальной истории в уличном искусстве.  Недавно в Томске появилась работа известного уличного художника Владимира Абиха «Пошел по наклонной» из серии «Титры». Эта интервенция затрагивает одну из самых обсуждаемых проблем уличного искусства: «вандализм или искусство?»  А не вандализм держать в течение десяти лет исторический дом в таком состоянии? Уличное искусство всегда на грани активизма и вандализма. Любое внимание к проблеме сохранения культурного наследия ценно!  Мне нравится, что город заговорил.  Объект создан при участи томского уличного художника Ильи Маломощенко в рамках паблик-арт фестиваля «мУкА. Склады искусства», который пройдет в мае в Томске.  Фото Мария Каричева",0,0,0,0,0
182,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
183,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
184,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
185,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
186,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
187,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
188,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
189,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
190,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
191,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:45:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
192,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-24 21:46:07","text","Если вы когда-нибудь мечтали подглядеть за арт-резиденцией, то этот пост для вас. Примерно так всё выглядит.  Ничего страшного!",0,0,0,0,0
193,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:08","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
194,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
195,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
196,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
197,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
198,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
199,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
200,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-25 20:35:15","link","До открытия выставки ""НИЧЕГО СТРАШНОГО"" осталось 8 дней.  Отмечайте в календаре дату 2 апреля.  А пока полистайте открытки из нашей резиденции ✨  Кто подпишется на соцсети проекта тот точно ничего не пропустит)  https://www.tiktok.com/@n_s_rnd youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g t.me/n_s_rnd instagram.com/n_s_rnd/ facebook.com/nsrostov vk.com/n_s_rnd",0,0,0,0,0
201,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-26 13:30:25","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
202,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-26 13:30:26","link","Внесите в свой календарь 10 и 11 апреля. Мы ждем Вас на конференции, посвященной текстам в искусстве. Вход свободный.  Подробное расписание:  10 апреля  11:00 - “Что такое проект “Ничего страшного” и зачем он нужен нашему городу?” Мария Лаэда, арт-менеджер художественной галереи “Ростов”. 11:30 - “Как исследовать уличное искусство: Опыт созданий экскурсий, статьей и подкастов”. Алексей Шахов - исследователь уличного искусства, урбанист, соорганизатор уличных фестивалей, журналист, шеф-редактор The Village, г. Екатеринбург. 13:00 - “Искусство для всех”. Александр Янг, Охотник за стрит-артом, автор проекта Street Art Hunter, автор и соведущий подкаста Росстритартнадзор, амбассадор международного проекта Street Art Cities, г. Екатеринбург. 14:45 - “Живопись и буквы”. Дмитрий Гутов - российский художник и теоретик искусства, г. Москва.  16:30 - ”До и после стрит-арта”. Антон (Make) Польский -  уличный художник, исследователь, сооснователь и  редактор сайта об искусстве и городской среде «Partizaning.org», г. Москва.  18:00 - “Искусство самоорганизации: опыт Краснодара”. Эльдар Ганеев - художник, куратор, со-основатель Краснодарского института современного искусства и центра современного искусства «Типография».   11 апреля  11:00 - ""История уличного искусства: от граффити до городских интервенций"". Игорь Поносов - художник, куратор и исследователь уличного искусства, сооснователь и редактор сайта об искусстве и городской среде «Partizaning.org», г. Москва.  13:30 - “Текстовое уличное искусство от футуризма до современности. Критический обзор”. Кирилл Светляков - куратор новейших течений Третьяковской галереи, г. Москва.  15:30 - “Текст в российском уличном искусстве: границы жанра и критерии признания арт-сообществом”. Полина Климовицкая - координатор проектов Института исследования стрит-арта, г. Санкт-Петербург.   17:30 - Круглый стол. Участники: Алексей Шахов, Александр Янг, Антон (Make) Польский, Игорь Поносов, Полина Климовицкая. Специальный гость (он-лайн) Михаил Трещев - заместитель главного архитектора Архангельска, главный художник города.   Локация: галерея Ростов, пер. Соборный, 22, 2 этаж. Будут кофе и печеньки.  Для тех, кто не может прийти, но хочет посмотреть - будет трансляция на нашем канале youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g",0,0,0,0,0
203,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-28 14:30:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
204,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-28 14:30:13","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
205,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-28 14:30:13","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
206,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-28 14:30:13","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
207,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-28 14:30:19","text","Мы радуемся, как дети, когда к нам приезжают работы на выставку. Знакомьтесь!  ✨ Антон Куприянов ""Момент""  ✨ Валерий Чтак ""Дизгаст""  ✨ Кирилл Кто  ✨ Sasha Look ""Куда приводят мечты""",0,0,0,0,0
209,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:00","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
210,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:00","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
211,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:00","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
212,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:01","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
213,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:01","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
214,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:01","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
215,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:01","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
216,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-29 21:00:07","text","Немного открыток из арт-резиденции. На этот раз от Светланы Хурда.  Открытие 2 апреля, в 19:00",0,0,0,0,0
217,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-30 13:30:27","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
218,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-30 13:30:27","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
219,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-30 13:30:27","link","ОТКРЫТИЕ 2 АПРЕЛЯ 19:00 Вход свободный  🗯 Что будет? Музыка, выставка, рассказ об арт-резиденции и проекте “НИЧЕГО СТРАШНОГО”  🗯 Кто играет? DJ Archy @archysolo  Основатель и идейный вдохновитель творческого объединения MOVE DJ SPACE, внутри которого происходит активная деятельность по развитию диджеинга на Юге России, а так же, обучение и поддержка начинающих и профессиональных диджеев. Участник и резидент арт-команды пространства ЛИНИЯ (Ростов-на-Дону). Один из организаторов соревнований по скретчингу SCRATCH BOHEMIA и крупнейшего на Юге хип-хоп фестиваля CREATIVE SPACE JAM. Один из основателей YouTube канала #DUPODCAST . Участник известной промо группы #GHOUSECLAN и резидент серии вечеринок G-HOUSE PARTY, базировавшихся в клубе ПТ.БАР, благодаря которым клуб стал известен во всем мире.  🗯 Кураторы выставки: Мария Лаэда, Ира Ровер.  🗯 Где? @rostov.gallery Соборный 22, 2 этаж  🗯 Бесплатно, но по регистрации: https://rostov-gallery.timepad.ru/event/1596501/",1,0,0,1,0
220,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-31 13:30:13","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
221,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-31 13:30:13","link","10.04 / 11:00 / Алексей Шахов. “Как исследовать уличное искусство: опыт созданий экскурсий, статьей и подкастов”.  Алексей Шахов - исследователь уличного искусства, урбанист, соорганизатор уличных фестивалей, журналист, шеф-редактор The Village, г. Екатеринбург.  За последние годы он провел сотни интервью с уличными художниками, снял несколько роликов, опубликовал десятки статей по теме, стал со-создателем и со-ведущим подкаста об уличном искусстве «Росстритартнадзор» и разработал семь экскурсионных маршрутов по искусству улиц Екатеринбурга.  Алексей восемь лет помогает организовывать фестивали уличного искусства в Екатеринбурга. Свой опыт он использует, чтобы всем рассказывать про искусство улиц на доступном языке.  Шахов расскажет про свой опыт осмысления уличного искусства, о реакции аудитории и общих моментах российского стрит-арта. Это будет в какой-то мере практическое выступление. После него можно выйти и начать строить свой экскурсионный маршрут или планировать свой курс лекций.  Регистрация ТОЛЬКО на лекцию Алексея: https://rostov-gallery.timepad.ru/event/1596748/  Регистрация на 2 дня и 8 лекций конференции: https://rostov-gallery.timepad.ru/event/1596509   Онлайн-трансляция будет на нашем канале: youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g",0,0,0,0,0
222,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-31 20:20:04","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
223,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-31 20:20:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
224,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-03-31 20:20:05","text","Понемногу начнём показывать и уличные работы наших резидентов. Спасибо  нашим партнёрам, благодаря которым мы смогли это сделать: арт-пространству Faktura за место для работ, а бренду аэрозольных красок Arton @artonpaint  за материалы. Художник: Арт Абстрактов  @Artabstractov  Avant-garde series # 97-R Avant-garde series # 96-R   Place: @faktura.rnd Ph: @rmitagefilms @vlad_stoned_vision",1,0,0,0,0
225,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 10:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
226,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 10:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
227,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 10:30:26","link","10.04. 13:00. Александр Янг. ”Искусство для всех”.  Александр Янг - охотник за стрит-артом, автор проекта Street Art Hunter, автор и соведущий подкаста Росстритартнадзор, амбассадор международного проекта Street Art Cities.  Стрит-арт, граффити, теги — неотъемлемая часть современного города. Кому-то эти рисунки нравятся, а кто-то, наоборот, рьяно закрашивает их, считая, что стены должны быть девственно чистыми.  В своей лекции Александр Янг расскажет о том, как уличное искусство меняет город и его жителей, сталкивает их лбами и объединяет.  Нужны ли фестивали стрит-арта, какую роль они выполняют и как это влияет на культурный код города.  Регистрация ТОЛЬКО на лекцию Александра: https://rostov-gallery.timepad.ru/event/1596810/  Регистрация на 2 дня и 8 лекций конференции: https://rostov-gallery.timepad.ru/event/1596509   Онлайн-трансляция будет на нашем канале: youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g",0,0,0,0,0
228,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
229,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
230,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
231,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
232,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
233,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
234,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
235,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
236,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
237,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-01 20:20:17","link","10.04. 14:45. Дмитрий Гутов.  “Живопись и буквы”.  Дмитрий Гутов - российский художник и теоретик искусства, г. Москва.  «Живопись представляет чувству творения природы с большей истинностью и достоверностью, чем слова или буквы, - писал Леонардо в своем знаменитом трактате «Спор живописца с поэтом», - но буквы - продолжает он - представляют слова с большей истинностью, чем живопись».  Леонардо отдает предпочтение тому искусству, которое представляет естественный мир доступный глазу, по сравнению с тем, что сотворен человеком искусственно, как мир языка.  Можно и словами создать картины действительности, но доступны они будут лишь тем, кто способен понимать сказанное или написанное, в то время как узнавание образов живописца доступно даже бессловесным тварям.  Письменный язык в культуре возникает на десятки тысяч лет позже, чем искусство изобразительное, но раз возникнув, буквы начинают взаимодействовать с образами.  В своей лекции Дмитрий Гутов проследит линию этого взаимодействия через египетские иероглифы, каллиграфию Китая, Келлскую книгу, надписи на иконах, картинах и вплоть до наших дней, задаваясь главным вопросом: почему в современном модернистском искусстве буквам удалось завоевать столь огромное пространство, тесня мир традиционных образов?  Регистрация ТОЛЬКО на лекцию Дмитрия: https://rostov-gallery.timepad.ru/event/1596828/  Регистрация на 2 дня и 8 лекций конференции: https://rostov-gallery.timepad.ru/event/1596509  Онлайн-трансляция будет на нашем канале: youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g",0,0,0,0,0
238,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-03 20:54:31","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
239,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-03 20:54:32","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
240,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-03 20:54:32","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
241,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-03 20:54:32","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
242,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-03 20:54:38","text","Ура! Открылись! Спасибо всем, кто был 🖤  Выставка работает со среды по воскресенье с 12 до 21, вход свободный!  Напомним что 10 и 11 будет крутейшая конференция! Приходите ✨  Где: @rostov.gallery Проект: @n_s_rnd Ph: @rmitagefilms @vlad_stoned_vision",1,0,0,0,0
243,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 12:56:04","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
244,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 12:56:04","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
245,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 12:56:04","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
246,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 12:56:04","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
247,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 12:56:11","link","10.04. 16:30.  Антон (Make) Польский. ”До и после стрит-арта”.  Антон (Make) Польский -  уличный художник, исследователь, сооснователь и  редактор сайта об искусстве и городской среде «Partizaning.org», г. Москва.  В своей лекции художник и исследователь Антон Польский рассмотрит примеры влияния московского концептуализма на русский стрит-арт и предложит новую периодизацию уличного искусства в России.  Регистрация ТОЛЬКО на лекцию Антона: https://rostov-gallery.timepad.ru/event/1596821/  Регистрация на 2 дня и 8 лекций конференции: https://rostov-gallery.timepad.ru/event/1596509  Онлайн-трансляция будет на нашем канале: youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g",0,0,0,0,0
248,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
249,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
250,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
251,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
252,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
253,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
254,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
255,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
256,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
257,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:20:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
258,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-04 20:21:04","link","10.04. 18:00. Эльдар Ганеев. “Искусство самоорганизации: опыт Краснодара”.  Эльдар Ганеев - художник, куратор, со-основатель Краснодарского института современного искусства и центра современного искусства «Типография».  Лекция-рассказ о том, как собрались несколько молодых художников в далеком 2009 году, и, как они почувствовали «Кубанский казачий вакуум» - полное отсутствие каких-либо институций, движений, образовательных программ и всего остального в области современного искусства. И как они решили тогда встать на трудный долгий путь - делать это все самостоятельно. Начиная с создания арт-группировки «ЗИП», и дальше: учреждение Краснодарского института современного искусства (КИСИ), фестиваля современного искусства «МОЖЕТ!» и появления в последствии центра современного искусства «Типография»  Регистрация ТОЛЬКО на лекцию Эльдара: https://rostov-gallery.timepad.ru/event/1596820/  Регистрация на 2 дня и 8 лекций конференции: https://rostov-gallery.timepad.ru/event/1596509  Онлайн-трансляция будет на нашем канале: youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g",0,0,0,0,0
259,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:30","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
260,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:30","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
261,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:30","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
262,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:30","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
263,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:30","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
264,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:30","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
265,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:31","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
266,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 11:30:35","text","Буквально пару дней как открылась выставка, а уже и конференция не за горами!  10 и 11 апреля, бесплатно, потрясающие спикеры. Приходите - вся информация в предыдущих постах ✨",0,0,0,0,0
267,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:35","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
268,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
269,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
270,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
271,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
272,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
273,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
274,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
275,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
276,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:30:36","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
277,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 13:31:25","link","11.04. 11:00. Игорь Поносов. ""История уличного искусства: от граффити до городских интервенций"".  Игорь Поносов - художник, куратор и исследователь уличного искусства, сооснователь и редактор сайта об искусстве и городской среде «Partizaning.org», автор книг, г. Москва.  Лекция представляет собой краткий экскурс в историю уличного искусства с освещением всего разнообразия современных направлений: начиная с шрифтовых и политических граффити и заканчивая более пластичными, перформативными и технологичными практиками. Граффити-субкультура, изначально возникшая как закрытое молодежное движение Нью-Йорка 1970-х, оказало колоссальное влияние на формирование современных направлений уличного искусства, она также открыла особый взгляд и иное отношение к городу. За десятилетия своего развития современные уличные практики это отношение к городу выражают в использовании его пространств порой в неожиданном ключе. Балансирующие на грани тактического урбанизма и активизма, «городские интервенции» как направление наглядно иллюстрирует то, какие формы уличное искусство может принимать сегодня.   Регистрация ТОЛЬКО на лекцию Игоря: https://rostov-gallery.timepad.ru/event/1596815/  Регистрация на 2 дня и 8 лекций конференции: https://rostov-gallery.timepad.ru/event/1596509  Онлайн-трансляция будет на нашем канале: youtube.com/channel/UCdhFRJMcdx7AjGkubKEhn8g  Фото: Blek le Rat_Berlin_2003 Blek le Rat. Courtesy Sybille Prou. Чекпойнт Чарли, Берлин, 2003.   Brad Downey_Hamburg_2010 Брэд Дауни. Beginning and The End. Courtesy Brad Downey. Гамбург, 2010.  Igor Ponosov_Stavanger_2017 Игорь Поносов. Так далеко, так близко. Фото: Kristina Boshes. Ставангер, 2017.  John Fekner_New York_1980 Джон Фекнер. BROKEN PROMISES FALSAS PROMESAS. John Fekner Research Archive. Южный Бронкс, Нью-Йорк, 1980.  Kirill Kto_Moscow_2011 Кирилл Кто. Из серии «Комментирования». Москва, 2013.   OX_Bondy_2012 OX. Courtesy OX. Бонди, 2012.  Partizaning_Moscow_2012 Движение «Партизанинг». Из серии «Майские интервенции», проект USE/LESS. Фото: Федор Лаврентьев. Москва, 2012.  Provo_Amsterdam_1966 Движение «Прово». Пропаганда плана «Белых велосипедов». Provo archive. Courtesy Willy Lindwer. Амстердам, 1966.  SPP crew_Riga_1998 SPP crew. (Saint-Petersburg Patriots). Рига, 1998.  Willi Dorner_Moscow_2012 Хореографический перформанс под руководством Вилли Дорнера. Фото: Игорь Поносов. Москва, 2012.",0,0,0,0,0
278,"НИЧЕГО СТРАШНОГО","channel1486494176",-1,"2021-04-05 20:20:07","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
