,date,text,is_pinned,attachments,post_source,comments,likes,reposts,views,len_text,post_source_id,year,month,dayofweek,hour
10,2023-01-23 09:45:26,"| Китайский Новый год в «Степи» |

Сегодня в ЦСК «Степь» мы торжественного перевернули последнюю страницу лунного китайского календаря и отпраздновали начало самого значимого для китайцев праздника – Китайского Нового года! 

Вместе с гостями в рамках празднования мы послушали лекцию об истории и современном положением китайской иероглифики, послушали, как звучит национальная инструментальная музыка, научились самостоятельно рисовать иероглифы, приняли участие в чайной церемонии и познакомились с практикой боевого искусства Тайцзи.

В конце всем гостям были вручены памятные китайские подарки – волшебный красный конверт хунбао и традиционное печенье с предсказаниями🥠

Подкрепляем наши слова и впечатления подробным видеообзором. 

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,19,2,453,791,0,2023,1,0,9
11,2023-01-23 09:43:48,"Внимание, художники!

Центр Современной Культуры «Степь» приглашает Вас к участию в выставочном проекте, посвящённом женскому образу.

В рамках нового проекта мы хотим поднять вопрос: «А какая она, современная женщина?». Кто, как не художники, могут ответить на это вопрос. Тема женского образа в искусстве неисчерпаема. 

Мы предлагаем современным художникам продолжить традицию создания женских образов, отображающих внешнюю и внутреннюю красоту. Показать через художественный образ метафизику, символику, экспрессию, женственность и состояние женской души. 

Центр Современной Культуры «Степь» рассмотрит любые авторские высказывания:
• традиционную живопись
• скульптуру
• графику
• сюрреалистические видения
• абстрактные манифестации 
• инсталляции

В работах допустимы: реалистичность, парадоксальность, гротеск, ирония, абсурд в представлении образов.
______________
Заявки принимаются до 14.02.2023.

Заявки направлять на электронную почту info@centr-step.ru, обязательно отметив тему письма: «Заявка на выставку «Женский образ».

В письме необходимо указать:
1. ФИО автора
2. Биография (если ранее Ваши работы не участвовали в выставках ЦСК «Степь»). В биографии указать год рождения, образование, регалии, участие в иных выставках (список).
3. Фото предлагаемых работ в высоком качестве. 
4. Документ Word с полным списком предлагаемых работ и следующей информацией: название, материалы, техника, год написания, цена, краткое описание работы в 3-10 предложениях (почему вы выбрали именно такой образ, что навело на его создание, какую мысль вкладывали в произведение и т.п.)

#цск_степь #выставкастепь #выставкиростов #художникиростов #заявканавыставку",0,1.0,api,0,20,4,627,1663,0,2023,1,0,9
12,2023-01-23 09:42:21,"| Диалоги с художником. Дмитрий Лазарев | 3.02

Продолжаем организовывать для вас цикл вдохновляющих встреч с донскими художниками в стенах ЦСК «Степь»🌾

В этот раз к нам в гости мы пригласили Дмитрия Лазарева – члена Творческого Союза Профессиональных художников России, неоднократного дипломанта и обладателя бронзовой медали международного конкурса Союза художников РФ «Искусство. Совершенство. Признание», а также внука знаменитого донского художника советского времени Георгия Лазарева. 

В рамках встречи Дмитрий познакомит гостей с особенностями европейского арт-рынка и современными тенденциями, ведь достаточно долгое время он жил и творил в самом центре Европы. Также художник представит свои работы и расскажет про тонкости художественных техник, в которых выполнены его картины. 

⌛️3 февраля, 18:30
Сбор гостей в 18:00
🎟Вход свободный по предварительной регистрации по ссылке в шапке профиля.

Центр современной культуры «Степь»
ул. Береговая, 12

#выставкастепь #выставкивростове #диалогисхудожником",0,1.0,api,0,8,0,263,1013,0,2023,1,0,9
13,2023-01-23 09:41:30,"| Выставка «Зимний этюд» | экспозиция продлится до 26.02

Действующая экспозиция «Зимний этюд» каждый день собирает в стенах ЦСК «Степь» тех, кто видит прекрасное и нечто таинственное в самом холодном времени года❄️

53 работы в самых разнообразных жанрах и техниках современного искусства, и в каждой – восхищение от красоты зимы, предвкушение чудес и приятная ностальгию по детству.

Здесь вы встретите и сюжет новогоднего утренника в детском саду кисти Белокобыльской Виктории, и погружение природы в зимний сон в формате вышивки Семененко Анны, и зимний городской пейзаж, выполненный в технике волшебной акварели Мотыкальской Ириной.

Пока зима еще царит в нашем южном городе, а выставка не сменилась на новую, приходите за вдохновением!

⏳Вт-Вс: 12:00 – 20:00
🎟Вход свободный

Центр современной культуры «Степь»
ул. Береговая, 12

#искусстворостов #живописьростов #выставкиростов",0,1.0,api,0,13,2,289,884,0,2023,1,0,9
14,2023-01-14 08:11:21,"ЛЕКЦИЯ | Как слушать классическую музыку: краткий путеводитель |

Приглашённый лектор: Сергей Бурлака - альтист, выпускник Московской консерватории и автор лекций о классической музыке. Сергей выступал в оркестре под руководством таких великих дирижёров, как В.Т. Спиваков, Ю.И. Симонов, М.Б. Горенштейн.

⏳28 января, сбор гостей 18:00
🎟️Стоимость билета: 
• 1000₽ - амфитеатр 
• 1500₽ - диваны

«Как слушать классическую музыку: краткий путеводитель» – не просто лекция. Это настоящий проект о классической музыке – о том, что нам мешает ею наслаждаться, и что нужно знать, чтобы ее полюбить. Речь пойдет не о скучной музыкальной теории или сложных терминах, а том, что подлинное произведение искусства отвечает на самые глубинные вопросы человека. 

«Музыка - это язык, который нужно научиться понимать. Для этого нужно ее научиться слушать и слышать».

Сергей Бурлака, профессиональный музыкант и автор лекций о музыке, расскажет гостям [club216229743|Центр современной культуры «СТЕПЬ»] , как следить за музыкой на концерте и как понимать структуру классического произведения и характер разных его частей.

▪️28 января, сбор гостей 18:00
🎟ссылка на билеты в шапке профиля 

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,6,2,335,1230,0,2023,1,5,8
15,2023-01-14 08:04:07,,0,0.0,vk,0,11,1,303,0,1,2023,1,5,8
16,2023-01-11 09:42:52,"«Спаситель мира» кисти Леонардо да Винчи – самая дорогая в мире картина, проданная на аукционе за $450,3 млн. 
 
Рекорд, который демонстрирует, что у любви к живописи – нет пределов! 
 
Если и вы так же, как и владелец этого шедевра, любите коллекционировать произведения искусства, помните, что любую работу, которая представлена на выставках в [club216229743|Центр современной культуры «СТЕПЬ»] , можно приобрести🖼 
 
Для этого переходите по QR-коду, расположенному рядом с работой, чтобы ознакомиться со стоимостью, и обращайтесь к сотруднику Центра. 
 
Центр современной культуры «Степь» 
ул. Береговая, 12",0,1.0,vk,2,7,1,408,610,1,2023,1,2,9
17,2023-01-11 09:41:59,"ЛЕКЦИЯ | Философия искусства китайской каллиграфии | 
 
Лектор: Вера Колесова - культуролог, востоковед, лингвист, выпускница Московского государственного лингвистического вуза. 
 
⏳22 января, 18:00 
🎟Стоимость билета: 1500 ₽ 
 
Китайская каллиграфия - это искусство и невероятный феномен, который до сих пор хранит в себе тайны философии культуры Китая. Это не только средство общения, для художника – это инструмент выражения его внутреннего мира, поэтому каждый мастер одновременно является и каллиграфом, и художником. 
 
На лекции вы познакомитесь: 
▫с историей появления первых иероглифов 
▫с основными стилями и течениями, сформированными за всю историю появления иероглифики 
▫с современным положением иероглифики – как она развивается и трансформируется в наши дни в рамках современного китайского искусства. 
 
Отпразднуем Китайский Новый год вместе 🐉 
В рамках мероприятия для вас прозвучит китайская народная инструментальная музыка, а также пройдёт традиционная чайная церемония. В конце вечера в качестве комплимента гости получат китайское печенье с предсказаниями. 
 
▪22 января, 18:00 
▪Стоимость — 1500 ₽ 
▪Ссылка на билеты – в шапке профиля. 
 
❕Приветствуется тематический dress code 
 
Центр современной культуры «Степь» 
ул. Береговая, 12 
 
#степь #искусствостепь #лекцииростов #искусстворостов #выставкиростов",0,1.0,vk,0,9,2,358,1333,1,2023,1,2,9
18,2023-01-06 12:47:52,"| Афиша мероприятий | январь 

Встречаем год с двух ярких и разных лекций об искусстве – о музыке и китайской каллиграфии:

• 22 января | 18:00
Лекция «Философия искусства китайской каллиграфии». Читает Вера Колесова – приглашённый лектор, культуролог, востоковед, лингвист, выпускница Московского государственного лингвистического вуза.

• 28 января | 18:00
Лекция «Как слушать классическую музыку: краткий путеводитель». Приглашенный лектор Сергей Бурлака – альтист, выпускник Московской консерватории, создатель авторских лекций о классической музыке. Выступал в оркестре под руководством таких дирижёров, как В.Т. Спиваков, Ю.И. Симонов, М.Б. Горенштейн.

Встречаем и погружаемся в мир современного искусства – в [club216229743|Центр современной культуры «СТЕПЬ»] 🌾

Приобретайте билеты по ссылке в шапке профиля. 

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,9,1,368,872,0,2023,1,4,12
19,2022-12-31 08:02:25,"Искусство – не только в полотнах картин и прекрасных изваяниях. Оно повсюду, и его проявления многолики!

Соприкасаясь в стенах [club216229743|Центр современной культуры «СТЕПЬ»] сразу со всем его многообразием, вы позволяете чудесам случаться! Живопись, графика, инсталляции, скульптура, театр, музыка, балет, и вы понемногу начинаете видеть то, что в повседневной жизни просто не замечали, и, нередко, меняетесь сами. 

Пусть же эти изменения от знакомства с искусством не перестают проявляться, а чудеса случаются как можно чаще – в каждом мгновении жизни.

С наступающим Новым годом!🎊

Режим работы Центра в новогодние праздники:
• 31.12-09.01 – выходные 
• с 10.01 – в обычном режиме с 12:00 до 20:00

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,10,0,317,759,0,2022,12,5,8
20,2022-12-29 18:51:28,"Гуляем по набережной вместе с @centr.step.

Центр современной культуры «Степь» находится на старейшей улице города и главной ее достопримечательности - набережной Дона. Более века здесь кипит торговая и экономическая жизнь, а сегодня еще и культурная! 

Предлагаем вместе с нами отправиться на зимнюю прогулку по набережной. Сохраняете маршрут от ЦСК «Степь»:

• Спускайтесь к набережной, любуйтесь Доном, проплывающими теплоходами и достопримечательностями. 
• А если замерзли, согрейтесь горячими напитками и фирменными десертами в ресторане @vysota_5642_rostov где представлены работы донских художников. 
• Продолжить увлекательное погружение в искусство можно посетив выставку «Зимний этюд». Не покидая ресторана, спускайтесь в современное культурное пространство нашего центра и любуйтесь работами донских авторов.

🎟Вход свободный

Режим работы центра в новогодние праздники:
• 31.12-09.01 – выходные 
• с 10.01 – в обычном режиме с 12:00 до 20:00

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,12,0,284,1008,0,2022,12,3,18
21,2022-12-29 18:49:36,"| Городской пейзаж в работах донских художников | 

Как, если не в жанре городского пейзажа, лучше всего отразить атмосферу зимних вечеров и дух города, погрузившегося в ожидание Нового года?

Заснеженные улицы, архитектурные достопримечательности, заведения, в которых от холода прячутся жители, и городская природа – вот главные сюжеты картин донских художников в этом жанре. 

Эти сюжеты знакомы нам с самого детства – в них отражаются воспоминания, а также искренняя любовь авторов к родному городу, такому прекрасному в зимнее время года.

Приходите узнавать родные просторы и зимние городские пейзажи Ростова-на-Дону на действующей выставке «Зимний этюд».

⏳Вт-Вс: 12:00-20:00
🎟Вход свободный 

Режим работы центра в новогодние праздники:
• 31.12-09.01 – выходные 
• с 10.01 – в обычном режиме с 12:00 до 20:00

Выставка продлится до 5 февраля 2023 г.

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,19,0,410,911,0,2022,12,3,18
22,2022-12-25 10:58:39,"| Режим работы ЦСК «Степь» в январе |

📅31.12-09.01 – каникулы 

Последние дни декабря – идеальное время, чтобы посетить выставку «Зимний этюд» в @centr.step в поисках новогоднего настроения и творческого вдохновения🎄

Все для того, чтобы они не покидали вас, пока мы будет на новогодних каникулах – с 31 декабря до 9 января нового года. 

С 10 января Центр продолжит свою работу в обычном режиме, встречая гостей и рассказывая новые увлекательные истории об искусстве🖼

• 31.12-09.01 – выходные 
• с 10.01 – в обычном режиме с 12:00 до 20:00

А пока не наступили каникулы, приходите в гости – отвлекитесь от суеты праздничных приготовлений и погрузитесь в искусство🤍

Центр современной культуры «Степь»
ул. Береговая, 12

#цск_степь #искусстворостов #выставкивростове #набережнаяростова #лекциивростове",0,1.0,api,0,11,5,550,803,0,2022,12,6,10
23,2022-12-24 08:01:03,"| Интервью с основателем [club216229743|Центр современной культуры «СТЕПЬ»] Миланой Гогорян | 🌾

Об искусстве, уникальной концепции и будущем ЦСК «Степь», а также о том, как получать настоящее удовольствие от экспозиции – в интервью с основателем и руководителем центра Миланой Гогорян. 

Подробнее – в карусели👉🏻

Центр современной культуры «Степь»
ул. Береговая, 12",0,7.0,vk,0,12,4,317,367,1,2022,12,5,8
24,2022-12-20 07:50:06,"Аудиотур для глубокого погружения в современное искусство 

Предлагаем отправиться в виртуальный тур по экспозиции «Зимний этюд» вместе с аудиогидом от @centr.step. Возьмите с собой наушники и приготовьтесь познакомится с историей каждой из 53-х работ, представленных на выставке.

Как воспользоваться аудиогидом?
▫️Перейти по ссылке в шапке профиля
▫️Надеть наушники и включить аудиотур «Зимний этюд»
▫️Начать погружение в современное искусство 

Пользуйтесь аудиогидом, и вы узнаете, какая нерассказанная история скрывается за каждым произведением искусства🤍 

Центр современной культуры «Степь»
ул. Береговая, 12",0,1.0,api,0,11,1,349,615,0,2022,12,1,7
25,2022-12-16 11:10:14,Делимся кадрами прошедшей конференции культурных индустрий Юга «Арт-окраина».,0,1.0,vk,0,12,0,324,77,1,2022,12,4,11
26,2022-12-16 10:53:11,"| Искусство дарить подарки | ❄️

В ЦСК «Степь» можно выбрать памятный подарок себе или близким: от фирменных ручек и блокнотов для творчества до стильных футболок и шоперов. А ценители и коллекционеры смогут стать обладателями шедевров донских авторов, представленных в рамках выставки «Зимний этюд».

Дарите искусство!

• шопер 700 ₽
• футболка 1900 ₽

#цск_степь #подаркинановыйгод #даримподаркаростов #шоперростов #футборкиростов #искусстворостов",0,4.0,api,0,9,0,295,449,0,2022,12,4,10
27,2022-12-13 08:22:45,"| Изобразительное искусство XX века | 

Лекция с искусствоведом Оксаной Ильзиной, куратором образовательных проектов отдела Музея искусства Санкт-Петербурга XX-XXI вв. Центрально-Выставочного Зала «Манеж»

⏳23 декабря, 18:00
🎟 Стоимость билета —1000₽

Богатый на события XX век полностью изменил не только представление людей о мире, но о самом произведении искусства, его форме и восприятии.

На лекции с Оксаной Ильзиной вы погрузитесь в события мира живописи XX века, узнаете как зародились и развивались главные стили в живописном искусстве, о влиянии на искусство таких  значимых фигур,  как Пабло Пикассо, Анри Матиссе, Сальвадоре Дали, Марке Ротко, познакомитесь с фовизмом, экспрессионизмом, кубизмом, сюрреализмом и другими стилями.

⏳23 декабря, 18:00 совершаем невероятное погружение в изобразительное искусство XX века в стенах Центра современной культуры «Степь»

ул. Береговая, 12

Ссылка на регистрацию: https://tsentr-sovremennoy--2022.timepad.ru/event/2266174/",0,4.0,api,0,10,4,309,977,0,2022,12,1,8
28,2022-12-13 08:22:01,"| Обмениваемся искусством |

В @centr.step появился уникальный почтовый ящик – приобретайте наши фирменные открытки и посылайте их адресатам, не покидая стен Центра! А наша команда с любовью отправит их в путь в любой уголок мира. 

Пусть в мире будет больше счастливых писем💌 

Центр современной культуры «Степь»
ул. Береговая, 12",0,3.0,api,0,15,0,422,331,0,2022,12,1,8
29,2022-12-10 07:48:02,"| Конференция культурных индустрий Юга «Арт-окраина» | 14.12

14 декабря в Центре современной культуры «Степь» пройдет первая конференция культурных индустрий Юга «Арт-окраина». 

Проект направлен на то, чтобы наладить обмен опытом между представителями культурных индустрии нашего региона, а также привлечь внимание к ярким проектам в сфере культуры и искусств. 

В программе мероприятия – две сессии с выступлениями докладчиков и последующей дискуссией:
▫️«Инвестиции в культуру: условия для развития» – об инвестициях в культуру как в один из драйверов развития региона
▫️«Проект в сфере культуры: что это?» – об арт-проектировании и масштабировании ярких задумок в сфере искусства

К участию в конференции приглашены представители культурных индустрий, бизнеса, институтов поддержки, а также арт-сообщество региона. 

⏳14 декабря, 10:00
🎟Участие в конференции бесплатное

Регистрация – по ссылке в шапке профиля (количество участников ограничено).

Организаторы конференции:
Центр развития культурных индустрий ЮФО, деловое медиа «Эксперт Юг» при поддержке банка «Центр-Инвест».",0,1.0,api,2,8,2,359,1082,0,2022,12,5,7
30,2022-12-10 07:47:17,"Центр современной культуры «Степь» и ресторан «Высота 5642» – два особенных места на карте Ростова-на-Дону.

Единство двух уникальных проектов воплотилось в страсти к современным произведениям искусства и особенной любовью к гастрономии.

Здесь искусство талантливых жителей Дона соседствует с современной кухней Кавказа, а гости получают возможность погрузиться в мир творчества. В ресторане вы встретите работы художников Ростова-на-Дону, а в «Степи» – любовь к родному краю и его культуре, воплощенная в различных видах современного искусства. 

Приглашаем познакомиться с уникальными проектами тех, кто умеет ценить современное искусство и традиционную гастрономию Кавказских стран🏔

@centr.step @vysota_5642_rostov",0,1.0,api,0,16,9,537,719,0,2022,12,5,7
31,2022-12-08 11:13:08,"«Скульптура — это искусство ума» 
 
— Пабло Пикассо, испанский художник 
 
Скульптура, иначе пластика или ваяние – одно из древнейших видов искусства. Оно берет свое начало еще в каменном веке, достигает расцвета в Древней Греции и продолжает жить в 21 веке, вдохновляя ценителей современного искусства. 
 
Форма и материал – главные объекты экспериментов. Они расширяют возможности для творчества и позволяют современному мастеру воплотить в реальность самую невероятную идею, рожденную в его сознании. 
 
С работами донских скульпторов и ваятелей вы можете познакомиться прямо сейчас на действующей выставке «Зимний этюд» – в нашем выставочном пространстве. 
 
⏳Вт-Вс: 12:00 – 20:00 
🎟Вход свободный 
 
Центр современной культуры «Степь» 
ул. Береговая, 12 
 
#цск_степь #скульптураростов #выставкаростов #галереяростов #искусстворостов",0,1.0,vk,0,9,1,365,838,1,2022,12,3,11
32,2022-12-08 07:37:39,"В первый день зимы свои двери гостям @centr.step открыла новая выставка «Зимний этюд», посвященная волшебству и чудесной красоте зимнего времени года. 
 
Выставка перенесет взрослых и юных гостей в детские воспоминания о зимних каникулах и подарит новогоднее настроение каждому без исключения! 
 
Живопись, скульптура, графика и вышивка – 26 донских художников представили более 60 работ в разных жанрах. 
 
Смотрите, как прошло открытие, в новом выпуске Вести.Дон на канале Дон-ТР и приходите лично познакомиться с авторами и их работами. 
 
⏳Вт-Вс: 12:00 – 20:00 
🎟Вход свободный 
 
Центр современной культуры «Степь» 
ул. Береговая, 12 
 
#цск_степь #выставкаростов #галереяростов #современноеискусство #донскиехудожники #живописьростов",0,1.0,vk,0,10,0,387,739,1,2022,12,3,7
33,2022-12-08 07:03:01,"ЦСК «Степь» стал участником программы «Пушкинская карта». 
 
Спешим сообщить, что теперь счастливые обладатели Пушкинской карты смогут оплатить билет на платные мероприятия @centr.step 
 
Напоминаем, что воспользоваться картой могут молодые люди от 14 до 22-х лет через специальное приложение «Госуслуги Культура», которое доступно в AppStore и Google Play. 
 
Как приобрести билет на мероприятия «Степи»? 
Шаг 1. Зарегистрируйтесь на Госуслугах и подтвердите учётную запись. 
Шаг 2. Скачайте приложение «Госуслуги Культура» и подтвердите выпуск Пушкинской карты. 
Шаг 3. Через приложение или на портале Культура.РФ найдите наш центр и ознакомьтесь с афишей. 
Шаг 4. Выберите мероприятие и оплатите билет Пушкинской картой онлайн. 
 
До встречи в центре современной культуры «Степь»🌾 
 
#пушкинскаякарта #цск_степь #Выставки #лекциистепь",0,2.0,vk,0,3,1,216,837,1,2022,12,3,7
34,2022-11-28 15:24:25,"Открытие выставки «Зимний этюд» | 2.12 

2 декабря открываем новую впечатляющую выставку «Зимний этюд» – о красоте и таинственном очаровании зимнего времени года. 

Зрители смогут прикоснуться к миру фантазий и настоящей сказки через зимние сюжеты, созданные современными донскими художниками через призму собственного мироощущения, детских воспоминаний и ассоциаций.

Мы объединили сразу несколько художественных жанров и направлений в одном месте и в одно время, чтобы ЦСК «Степь» стал еще одной локацией для семейных встреч в новогодние праздники и выходные!

Листайте карусель, чтобы познакомиться с художниками этой выставки👉🏻

⏳2 декабря
🎟Вход свободный

❕В связи с реэкспозицией залы ЦСК «Степь» временно, с 28 по 30 ноября, закрыты для посещения.

Станьте первыми зрителями новой выставки – приходите на открытие. До встречи!

Центр современной культуры «Степь»
ул. Береговая, 12",0,4.0,api,5,11,2,419,887,0,2022,11,0,15
35,2022-11-28 15:23:13,"| Можно ли купить картины, представленные в @centr.step ?|

Да, можно. Ведь картины украшают не только комнату, но и жизнь. Они могут выступать средством самовыражения, раскрывая черты характера владельца, или постоянным источником вдохновения – на творчество и самосовершенствование.

А для кого-то собирание художественных коллекций – способ внести вклад в искусство и поддержать художника🎨

Теперь вы можете приобрести произведения, представленные в нашем пространстве. Для этого достаточно перейти по QR-коду, расположенному рядом с описанием картины, чтобы ознакомиться со стоимостью, и обратиться к сотруднику @centr.step 🌾

Центр современной культуры «Степь»
ул. Береговая, 12

#выставка #художник #галерея #культура #искусство",0,1.0,api,2,9,0,327,734,0,2022,11,0,15
36,2022-11-26 16:31:53,"| Эльза Скиапарелли и Сальвадор Дали: провокация и сюрреализм в моде | 

Лекция Руслана Мигранова.

⏳7 декабря, 18:00
🎟Стоимость билета — 1900₽

Где, если не в Париже 1930-х годов, эпицентре авангардного искусства, могли встретиться два ярких провокационных художника — сюрреалист Сальвадор Дали и провокационный модельер Эльза Скиапарелли? У моды и искусства, считали они, одна цель —  обогатить и углубить понимание мира, который нас окружает.

Эта крепкая дружба Скиапарелли со знаменитым живописцем оказала значительное влияние на формирование ее модных взглядов и стала вдохновением для самых невероятных вещей из ее коллекций.

О том, что получилось из этого экстравагантного союза сюрреалиста и модельера, вы узнаете из новой лекции историка моды Руслана Мигранова.

▪️7 декабря, 18:00
▪️Стоимость билета —1900₽
▪️Ссылка на покупку билетов: https://tsentr-sovremennoy--2022.timepad.ru/event/2248541/

Центр современной культуры «Степь»
ул. Береговая, 12

#лекция #историямоды #сюриализм #модныетенденции #цск_степь",0,4.0,api,0,6,3,478,1021,0,2022,11,5,16
