"msg_id","sender","sender_id","reply_to_msg_id","date","msg_type","msg_content","has_mention","has_email","has_phone","has_hashtag","is_bot_command"
562,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 15:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
563,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 15:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
564,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 15:30:11","text","Приоткроем завесу тайны и расскажем вам немного о том, что будет происходить на открытии выставки HOMIE художницы Fatality Duck. За музыку будут отвечать DJ BlastRock и DJ Chensky  DJ BlastRock. В теме с 2007 года. Рисовал граффити, спустя пару лет открыл для себя следующее направление ХипХоп культуры - брейкинг. В тёрнтаблизм углубленно погрузился в 2012 году, собирал HipHop и Funk музыку, преимущественно старой школы. С 2018 года является представителем творческого объединения MoveDjSpace, с того же времени активно играет на танцевальных батлах и вечеринках.  Владимир Чен, он же DJ Chensky. Ценитель фанка, хип-хопа, нео-соула и хаус музыки, собирающий свою коллекцию уже 12 лет. Представитель творческого объединения MoveDjSpace. В себе Ченский объединяет сразу 4 элемента ХипХоп культуры. Последние 3 года на пару с Dj Archy развивает свой проект и читает исторические лекции.",0,0,0,0,0
565,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 16:54:12","video_file","(File not included. Change data exporting settings to download.)",0,0,0,0,0
567,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 18:01:00","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
568,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 18:01:00","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
569,"Галерея «Ростов»","channel1394421129",-1,"2020-01-21 18:01:00","text","В субботу, 25 января, в 17:00, мы откроем выставку очень талантливой художницы Натальи Раевской @ineeddopamine Приходи, вход свободный.    (фото сделано в октябре прошлого года)",1,0,0,0,0
570,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 14:24:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
571,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 14:24:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
572,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 14:24:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
573,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 14:24:13","text","СЕГОДНЯ В ГАЛЕРЕЕ РОСТОВ В 17:00 открытие выставки ""СВЯЗИ"" и авторская экскурсия от Натальи Раевской. После этого будем пить чай и смотреть вместе с художницей ее любимый фильм - “Малхолланд Драйв”. У Наташи превосходный вкус - этот фильм входит во все возможные топы и рейтинги и считается одним из лучших у Дэвида Линча. После просмотра обсуждем фильм, разговариваем с художницей и наслаждаемся жизнью. Приходите!",0,0,0,0,0
574,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 15:41:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
575,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 15:41:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
576,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 15:41:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
577,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 15:41:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
578,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 15:41:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
579,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 15:41:10","text","Вчера открылась выставка HOMIE художницы Fatality Duck Первое открытие 2020 года Спасибо! Это было отлично! Всех обнимаем ❤️",0,0,0,0,0
580,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 16:05:08","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
581,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 16:05:08","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
582,"Галерея «Ростов»","channel1394421129",-1,"2020-01-25 16:05:08","text","Спасибо #nickkostinproduction за организацию музыкальной части открытия! DJ Chensky DJ Blastrok MC Saiyllas Ребята, вы просто 🔥🔥🔥 Вечер был таким крутым именно благодаря вам! Спасибо!",0,0,0,1,0
583,"Галерея «Ростов»","channel1394421129",-1,"2020-01-26 18:01:00","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
584,"Галерея «Ростов»","channel1394421129",-1,"2020-01-31 19:07:15","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
585,"Галерея «Ростов»","channel1394421129",-1,"2020-02-01 11:30:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
586,"Галерея «Ростов»","channel1394421129",-1,"2020-02-01 18:30:04","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
587,"Галерея «Ростов»","channel1394421129",-1,"2020-02-02 11:31:01","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
588,"Галерея «Ростов»","channel1394421129",-1,"2020-02-07 21:36:48","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
589,"Галерея «Ростов»","channel1394421129",-1,"2020-02-08 12:20:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
590,"Галерея «Ростов»","channel1394421129",-1,"2020-02-08 12:20:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
591,"Галерея «Ростов»","channel1394421129",-1,"2020-02-08 12:20:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
592,"Галерея «Ростов»","channel1394421129",-1,"2020-02-08 12:20:05","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
593,"Галерея «Ростов»","channel1394421129",-1,"2020-02-08 12:20:09","text","Немного фото с открытия выставки Fatality Duck. Просто хотим напомнить, что HOMIE работает до 23 февраля. Галерея работает со среды по воскресенье с 12 до 21, вход свободный. 📸  Андрей Светинин @exxssorcist 🖤",1,0,0,0,0
594,"Галерея «Ростов»","channel1394421129",-1,"2020-02-13 16:20:06","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
595,"Галерея «Ростов»","channel1394421129",-1,"2020-02-13 16:20:06","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
596,"Галерея «Ростов»","channel1394421129",-1,"2020-02-13 16:20:06","text","НА ЭТОЙ НЕДЕЛЕ В ГАЛЕРЕЕ РОСТОВ 13.02 | 19:00 | Вход свободный ОТКРОЙ РОТ  - чемпионат по чтению вслух на русском языке. 14.02 | 19:00 | 200 ₽ ИСТОРИИ ЛЮБВИ В РАБОТАХ ВЕЛИКИХ МАСТЕРОВ - вечер Иры Ровер. Поговорим о картинах и их тайнах, о разбитых сердцах и сумасбродных поступках, благодаря которым в наше время мы можем восхищаться шедеврами. 15.02 | 17:00 | Вход свободный КОГДА СТРОКУ ДИКТУЕТ ЧУВСТВО - вечер поэзии от Елены Хатламаджиян и Оксаны Мордовиной.  Конечно же работают выставки СВЯЗИ (малый зал) и HOMIE (большой зал). Вход на выставки свободный, фотографировать можно, фотографироваться можно.  Приходите!✨",0,0,0,0,0
597,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
598,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
599,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
600,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
601,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
602,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:09","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
603,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:20:15","text","HOMIE @fatality_duck работает последнюю неделю! 23 февраля - последний день работы выставки. Мы работаем с 12 до 21, вход свободный. Кто не успел - бегите скорее! (Ещё остался мерч - челюсти, кружки и постеры. Кстати, это классный подарок на любой праздник.)  📸  Андрей Светинин",1,0,0,0,0
604,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:30:19","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
605,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:30:19","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
606,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 15:30:19","text","СВЯЗИ Натальи Раевской открыты последнюю неделю! 23 февраля - последний день работы выставки. Мы работаем с 12 до 21, вход свободный. Кто не успел - приходите, ждём. Открытки почти закончились, но есть картины и серия работ ""Противостояние"", заключенная в термокружках. (Это к вопросу подарков на гендерные и не только праздники)",0,0,0,0,0
607,"Галерея «Ростов»","channel1394421129",-1,"2020-02-20 19:30:28","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
608,"Галерея «Ростов»","channel1394421129",-1,"2020-02-21 10:30:21","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
609,"Галерея «Ростов»","channel1394421129",-1,"2020-02-21 14:48:16","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
610,"Галерея «Ростов»","channel1394421129",-1,"2020-02-21 14:48:16","text","""Грёзы Мельеса"" - это авторская серия показов немого кино с живым музыкальным сопровождением в галерее ""Ростов"".  🎥смотрим все самое интересное, что подарил миру немой кинематограф;  🎹слушаем живую инструментальную музыку;  🗣️ обсуждаем историю развития дозвуковых фильмов;  👁️ учимся правильно понимать эти работы.  На первой мартовской встрече поговорим о развитии жанра триллера/ужасов. Кто первый использовал ""саспенс"" в кино, что такое немецкий киноэкспрессионизм и как он повлиял на американский авангард, чем вдохновлялся Кубрик при работе над ""Сиянием"" и многое другое.  Смотрим короткометражные фильмы разных стран и лет:  👀""Нападение"" Эрне Метцера 👀""Саспенс"" Лойс Вебер 👀""Падение дома Ашеров"" Джеймса Уотсона 👀""Дом с привидениями"" Эдварда Клайна 👀""Жизнь и смерть голливудского статиста № 9413"" Роберта Флори 👀 а также ""Безумие доктора Тюба"" Абеля Ганса.  Музыканты:  Антон Светличный - синтезатор/пианино и InEnsemble  ⚫Когда? 15 марта 18:00  ⚫Где? Художественная галерея ""Ростов"" Соборный 22  ⚫Вход: 350 рублей  ⭐Количество мест ограничено. Бронь мест по номеру: 89614236742",0,0,0,0,0
611,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:25","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
612,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
613,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
614,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
615,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
616,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
617,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
618,"Галерея «Ростов»","channel1394421129",-1,"2020-02-22 15:30:30","text","⚡Последние два дня работы выставки HOMIE ⚡ Вот какие постеры от @Fatality_duck ещё в наличии и доступны для приобретения.  Напомним параметры - это диджитал, цифровая печать с ручной доработкой. 30х40 см, 2019 год. Тираж каждого авторского принта - 10 экземляров.  Цена: 1000 без рамы, 1500 с рамой. Мы работаем с 12 до 21, вход свободный. Приходите ✨",1,0,0,0,0
619,"Галерея «Ростов»","channel1394421129",-1,"2020-02-25 21:36:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
620,"Галерея «Ростов»","channel1394421129",-1,"2020-02-26 15:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
621,"Галерея «Ростов»","channel1394421129",-1,"2020-02-29 13:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
622,"Галерея «Ростов»","channel1394421129",-1,"2020-02-29 13:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
623,"Галерея «Ростов»","channel1394421129",-1,"2020-02-29 13:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
624,"Галерея «Ростов»","channel1394421129",-1,"2020-02-29 13:30:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
625,"Галерея «Ростов»","channel1394421129",-1,"2020-02-29 13:30:17","text","5 марта в 19:00 в художественной галерее “Ростов” (большой зал) открывается выставка “Отдельная реальность” художника Алексея Андреева.  Экспозиция дополнена и подчеркнута инсталяцией «Рекурсия N1» - автор Алена Кость.  Алексей Андреев — российский художник, работающий в технике цифровой живописи. Он использует для создания своих картин компьютер и планшет, а также создает произведения с использованием виртуальной и дополненной реальности. Иллюстрации художника представляют собой фантазию на тему недалекого будущего, которое переплетается с современностью. Живет и работает в г. Санкт-Петербург. На выставке будут представлены работ 42 работы (картины и 3D-объекты) дополненной реальности и 5 работ виртуальной реальности.  Для того, чтобы работы Андреева начали “оживать”, необходимо скачать специальное приложение (в App Store или в Google Play):  Alchemy AR для работ с дополненной реальностью;  A Separate Reality - для работ с виртуальной реальностью.  Дополненная реальность - при наведении камеры смартфона с помощью приложения на картины на них появляется видеоряд и звук.  Виртуальная реальность – при использовании очков VR зритель буквально попадает внутрь пространства картин. Этот эффект достигается путем использования картин-сферических панорам.  На выставке можно будет приобрести постеры и открытки художника.",0,0,0,0,0
626,"Галерея «Ростов»","channel1394421129",-1,"2020-02-29 17:30:14","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
627,"Галерея «Ростов»","channel1394421129",-1,"2020-03-01 13:29:03","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
628,"Галерея «Ростов»","channel1394421129",-1,"2020-03-01 13:29:04","text","6 марта в 18:00 открываем выставку “Ретабло на крыше” художницы Елены Букиной. Вход свободный!   На открытии выставки состоится авторская лекция Елены Букиной с демонстрацией техники работ в стиле “ретабло”.   Ретабло (retablos)  — это картинки, которые люди обычно заказывают художникам, чтобы поблагодарить святого за чудо, случившееся с ними или их родственниками. Эти картинки прибивали к стене в церкви или ставили на домашний алтарь.  Их легко узнать, потому что они всегда состоят из трех частей — изображения опасной ситуации (болезни, несчастного случая или просто испуга), портрета святого и текста с описанием произошедшего.  Эти картины изначально были недорогими и выполнялись непрофессиональными художниками или в намеренно упрощенной форме на листе жести. В Мексике множество художников занимаются  рисованием ретабло.  Люди из разных стран мира собирают эти искренние и незамысловатые  произведения. В частности, в доме Диего Риверы и Фриды Кало насчитывалось более 150 ретабло. Художница Елена Букина увидела эту технику в Интернете и создала серию своих собственных ретабло “по-кубански”.  Она рассказывает о вдохновении и своих работах: ”Эти изображения навели меня на мысль, что можно сделать что-то подобное, и понеслось! Как-то сразу почти с неба упали ржавые железные листы, сами по себе очень красивые. И стали возникать темы. Из моей жизни, из жизни друзей и родных. Даже случаи из жизни друзей в фейсбуке. Вместо святых я благодарю Ангела-хранителя. Получилось много работ, пошли выставочные проекты.”  Кроме прекрасной техники, сочетающей в себе рисунок и благодарность, работы выполняются на вторично используемых материалах - старых кусках жести, деревяшках, почтовых ящиках - на всем том, что легко найти в разрушающихся городах.",0,0,0,0,0
629,"Галерея «Ростов»","channel1394421129",-1,"2020-03-02 19:13:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
630,"Галерея «Ростов»","channel1394421129",-1,"2020-03-02 19:13:12","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
631,"Галерея «Ростов»","channel1394421129",-1,"2020-03-02 19:13:12","text","Инсталляция «Рекурсия N1» ○ ~ В основу работы легло 2 символа. Круг - это совершенство формы, цикличность времени, цикличность пространства, наконец, бесконечность. Тильда - типографский знак, имеющий множество значений, который может работать, как одиночный символ или в сочетании с другими типографскими знаками. «Вне зависимости от пространства и времени, от того, как далеко мы зашли внутри себя или снаружи, мы навсегда заперты внутри своего одиночества» Ручная формовка, шамот, зольные глазури собственного изготовления.   Алена Кость  -  художник-керамист. Занимается изготовлением посуды, созданием предметов интерьера и скульптурной пластики. Использует несколько различных методов, таких как шликерное литьё и ручная формовка. В своих работах через цвет, фактуру и форму хочет подчеркнуть природу глины, как материала, и вдохнуть в неё своё видение мира, эстетики, которая заключается  в несовершенстве форм, в вечном движении, в лаконичности. Для создания многих работ использует зольные глазури - это глазури, которые изготавливаются мной  из золы, песка и глин из разных стран. В последних работах двигается в направлении концептуализма. Живет и работает в г. Таганроге.  Выставка ОТДЕЛЬНАЯ РЕАЛЬНОСТЬ, на которой можно увидеть работу РЕКУРСИЯ, откроется 5 марта в 19:00. Вход свободный.",0,0,0,0,0
632,"Галерея «Ростов»","channel1394421129",-1,"2020-03-03 19:30:25","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
633,"Галерея «Ростов»","channel1394421129",-1,"2020-03-03 19:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
634,"Галерея «Ростов»","channel1394421129",-1,"2020-03-03 19:30:26","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
635,"Галерея «Ростов»","channel1394421129",-1,"2020-03-03 19:30:33","text","Как хорошо провести время на выставке ОТДЕЛЬНАЯ РЕАЛЬНОСТЬ ✨ Заранее скачайте приложения:  ALCHEMY AR - для дополненной реальности SEPARATE REALITY - для виртуальной реальности (VR-очки в галерее есть, выдадим и расскажем)  ✨ Проверьте, что дали приложениям все необходимые разрешения  ✨ Зарядите телефон (а ещё лучше прихватите с собой power-bank или зарядное устройство)  ✨ Для полного погружения рекомендуем смотреть всё в наушниках.  ✨ Если вдруг не разобрались - не бойтесь спросить у кураторов галереи - мы с удовольствием поможем и подскажем ❤️  Выставка будет работать с 5 марта (открытие в 19:00) по 5 апреля. Галерея работает со среды по воскресенье | 12:00 - 21:00 | Вход свободный _________________________ Художественная Галерея Ростов Соборный 22, 2 этаж Вопросы: 8 (988) 890-09-23",0,0,0,0,0
636,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
637,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
638,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
639,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
640,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
641,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:11","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
642,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 14:20:15","text","Праздничное безумие вокруг нас 8 марта уже совсем скоро Если вдруг вы ещё не запаслись подарком - мы поможем. Показываем, какие постеры остались после выставки HOMIE. Автор - @Fatality_duck 1000 без рамки/1500 с рамкой (несколько термокружек тоже в наличии - по 500) Вопросы и бронь - в личку или 8 (988) 890-09-23",1,0,0,0,0
643,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 19:31:29","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
644,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 19:31:29","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
645,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 19:31:29","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
646,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 19:31:29","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
647,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 19:31:29","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
648,"Галерея «Ростов»","channel1394421129",-1,"2020-03-04 19:31:37","text","МЕРОПРИЯТИЯ с 5 по 8 марта На этой неделе у нас пройдут события практически на любой вкус.  5.03 | 19:00 | Вход свободный Открытие выставки Алексея Андреева ОТДЕЛЬНАЯ РЕАЛЬНОСТЬ Дополненная и виртуальная реальность, музыка, речи, шум и гам.  6.03 | 18:00 | Вход свободный Открытие выставки Елены Букиной РЕТАБЛО НА КРЫШЕ Чуть меньше речей, авторская лекция от художницы с демонстрацией техники работ в стиле ретабло. (прихватить с собой скетчбук и маркеры/линеры/фломастеры и присоединиться - не только можно, но и нужно)  7.03 | 19:00 | 300  ₽ Концерт Екатерины Беспаловой и Вячеслава Ильина. Скрипка, гитара, вокал. Авторские композиции и песни на стихи классиков.  8.03 | 17:00 | 200 ₽ Женщины, о которых думают ночами - вечер Иры Ровер. Истории о женщинах, связанных с искусством - талантливых, успешных, невероятных.  В общем - сохраняйте пост, делитесь, зовите друзей. С любовью, галерея Ростов.",0,0,0,0,0
649,"Галерея «Ростов»","channel1394421129",-1,"2020-03-05 12:15:03","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
650,"Галерея «Ростов»","channel1394421129",-1,"2020-03-05 16:30:16","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
651,"Галерея «Ростов»","channel1394421129",-1,"2020-03-05 16:30:16","text","6 марта | 18:00  | Вход свободный. Лекция Елены Букиной с демонстрацией техники работ в стиле “ретабло”.  На открытии выставки художница расскажет о ретабло и покажет свою авторскую технику.   Прихватить с собой скетчбук и маркеры/линеры/фломастеры и присоединиться - не только можно, но и нужно.  Ретабло (retablos)  — это картинки, которые люди обычно заказывают художникам, чтобы поблагодарить святого за чудо, случившееся с ними или их родственниками. Эти картинки прибивали к стене в церкви или ставили на домашний алтарь. В Мексике множество художников занимаются  рисованием ретабло.  Люди из разных стран мира собирают эти искренние и незамысловатые  произведения. В частности, в доме Диего Риверы и Фриды Кало насчитывалось более 150 ретабло.  Художница Елена Букина увидела эту технику в Интернете и создала серию своих собственных ретабло “по-кубански”.  Кроме прекрасной техники, сочетающей в себе рисунок и благодарность, работы выполняются на вторично используемых материалах - старых кусках жести, деревяшках, почтовых ящиках - на всем том, что легко найти в разрушающихся городах.",0,0,0,0,0
652,"Галерея «Ростов»","channel1394421129",-1,"2020-03-06 12:00:54","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
653,"Галерея «Ростов»","channel1394421129",-1,"2020-03-07 15:21:14","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
654,"Галерея «Ростов»","channel1394421129",-1,"2020-03-07 15:21:14","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
655,"Галерея «Ростов»","channel1394421129",-1,"2020-03-07 15:21:14","text","Что обычно представляется, если разговор заходит о немом кино?  Скорее всего, вспомнятся комедийные выходки Чаплина, суровые матросы Эйзенштейна, комично-жуткий Носферату, а где-то на краю памяти, возможно, возникнет милый ретрофутуризм Метрополиса. Еще вероятнее, что не придут в голову конкретные названия фильмов, а появится только обобщенный образ из странно жестикулирующих людей, рваных монтажных склеек, дергающихся интертитров и веселых перебежек таперского пианино.  Но, конечно, мир дозвукового кинематографа гораздо шире, ярче и интереснее, чем кажется на первый взгляд. Согласимся с Трюффо, что это законченная в своем совершенстве форма, которая может удивлять прямо сейчас и самого современного зрителя. Именно в немом кино сполна раскрывается весь противоречивый характер 20-го века, бурление его авангардных идей и неутомимая фантазия модернизма. Меньше чем за 50 лет силами огромного количества талантливых режиссеров, художников и актеров ""люмьеровский поезд"" набрал головокружительную скорость, заставив даже самых скептичных признать, что кино - это искусство.  Смотря немые фильмы мы не только лучше понимаем логику развития киноиндустрии и важные составляющие режиссуры, но и ""влезаем в шкуру"" посетителей самых первых кинозалов, вспоминаем то самое ощущение из детства, что на экране действительно вот-вот родится настоящее чудо!  Сюда можно добавить еще многое: что живая музыка добавляет пространству ""театрального объема"", что мастерство игры в немом кино принципиально отличается от звукового, что многие приемы и техники ныне незаслуженно забыты, но, пожалуй, закончим так...  Просмотр немого кино - отличный способ понять, как вообще работает кино, и просто с удовольствием провести время.  Поэтому ждем вас на ""Грёзах Мельеса""! 15.03 | 18:00 | 350 Р Информационный партнёр - Тютина",0,0,0,0,0
656,"Галерея «Ростов»","channel1394421129",-1,"2020-03-08 12:30:17","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
657,"Галерея «Ростов»","channel1394421129",-1,"2020-03-08 21:18:15","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
658,"Галерея «Ростов»","channel1394421129",-1,"2020-03-09 12:30:13","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
659,"Галерея «Ростов»","channel1394421129",-1,"2020-03-10 13:15:02","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
660,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:40:07","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
661,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:40:07","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
662,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:40:07","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
663,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:40:11","text","ОТДЕЛЬНАЯ РЕАЛЬНОСТЬ работает до 5 апреля Вход свободный Фотографировать и фотографировать можно Приходи, мы работаем со среды по воскресенье, с 12 до 21",0,0,0,0,0
664,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:45:03","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
665,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:45:03","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
666,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:45:03","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
667,"Галерея «Ростов»","channel1394421129",-1,"2020-03-11 13:45:10","text","РЕТАБЛО НА КРЫШЕ работает до 5 апреля мы работаем с 12 до 21 со среды по воскресенье Вход свободный Приходи ✨",0,0,0,0,0
669,"Галерея «Ростов»","channel1394421129",-1,"2020-03-15 17:30:03","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
670,"Галерея «Ростов»","channel1394421129",-1,"2020-03-16 10:30:18","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
673,"Галерея «Ростов»","channel1394421129",-1,"2020-03-18 16:30:13","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
674,"Галерея «Ростов»","channel1394421129",-1,"2020-03-25 16:40:06","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
676,"Галерея «Ростов»","channel1394421129",-1,"2020-03-28 13:25:02","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
677,"Галерея «Ростов»","channel1394421129",-1,"2020-04-17 16:01:35","link","Приняли участие в онлайн-конференции от РБК  ""Культура в онлайне: как работают ростовские театры и музеи на самоизоляции"" Смотреть по ссылке:  https://youtu.be/cVelz7hn6c4",0,0,0,0,0
678,"Галерея «Ростов»","channel1394421129",-1,"2020-07-15 12:25:23","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
679,"Галерея «Ростов»","channel1394421129",-1,"2020-07-15 12:25:23","photo","(File not included. Change data exporting settings to download.)",0,0,0,0,0
